Latitude: 42.7257  Longitude: -84.4777,,,,,,,,,,,,,
X & Y on Lambert Conformal Conic: 1205230.14 136370.46,,,,,,,,,,,,,
Tile: 11928,,,,,,,,,,,,,
Elevation: 260 meters,,,,,,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,,,,,,
,,,,,,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa),mean_temp,gdd_tf,gdd,temp_diff,spring_precip
2017,165,54424.92,3.81,271.54,0,31.05,20.06,2346.05,25.555,TRUE,350.575,10.99,216.52
2017,166,54451.71,1.02,375.12,0,30.5,19.36,2246.46,24.93,TRUE,365.505,11.14,216.52
2017,167,54474.58,0,379.01,0,28.35,17.51,2000.06,22.93,TRUE,378.435,10.84,216.52
2017,168,54493.49,32,300.62,0,30.33,18.37,2110.77,24.35,TRUE,392.785,11.96,216.52
2017,169,54508.44,0,306.36,0,26.91,18.57,2138.52,22.74,TRUE,405.525,8.34,216.52
2017,170,54519.41,0,368.09,0,24.53,14.59,1659.66,19.56,TRUE,415.085,9.94,216.52
2017,171,54526.41,0.77,409.15,0,24.35,13.05,1502.13,18.7,TRUE,423.785,11.3,216.52
2017,172,54529.41,0,490.72,0,25.46,10.14,1238.57,17.8,TRUE,431.585,15.32,216.52
2017,173,54528.42,9.09,366.13,0,31.21,14.39,1639.14,22.8,TRUE,444.385,16.82,216.52
2017,174,54523.44,14.89,184.31,0,25.4,18.81,2170.76,22.105,TRUE,456.49,6.59,216.52
2017,175,54514.47,0,338.74,0,24.09,14.85,1688.43,19.47,TRUE,465.96,9.24,216.52
2017,176,54501.52,0,314.57,0,20.77,12.56,1453.98,16.665,TRUE,472.625,8.21,216.52
2017,177,54484.61,0,356.36,0,20.69,11.29,1337.34,15.99,TRUE,478.615,9.4,216.52
2017,178,54463.74,0,453.93,0,22.85,9.63,1197.6,16.24,TRUE,484.855,13.22,216.52
2017,179,54438.93,2.44,362.3,0,25.21,10.1,1235.52,17.655,TRUE,492.51,15.11,216.52
2017,180,54410.19,1.47,455.34,0,29.25,14.72,1673.87,21.985,TRUE,504.495,14.53,216.52
2017,181,54377.57,1.26,329.37,0,28.36,18.97,2192.07,23.665,TRUE,518.16,9.39,216.52
2017,182,54341.07,0,306.85,0,27.57,19.1,2209.78,23.335,TRUE,531.495,8.47,216.52
2017,183,54300.72,0,398.47,0,27.45,16.15,1835.17,21.8,TRUE,543.295,11.3,216.52
2017,184,54256.57,0,382.98,0,27.1,16.58,1886.3,21.84,TRUE,555.135,10.52,216.52
2017,185,54208.64,0,479.67,0,28.27,13.43,1517.86,20.85,TRUE,565.985,14.84,216.52
2017,186,54156.96,0,491.96,0,29.79,13.79,1483.07,21.79,TRUE,577.775,16,216.52
2017,187,54101.59,28.8,364.69,0,31.91,15.32,1739.82,23.615,TRUE,591.39,16.59,216.52
2017,188,54042.55,0,410.67,0,29.7,17.55,2004.84,23.625,TRUE,605.015,12.15,216.52
2017,189,53979.89,0,369.36,0,25.5,15.68,1780.58,20.59,TRUE,615.605,9.82,216.52
2017,190,53913.67,0,488.16,0,27.98,12.74,1425.27,20.36,TRUE,625.965,15.24,216.52
2017,191,53843.92,15.07,262.21,0,25.41,16.37,1860.57,20.89,TRUE,636.855,9.04,216.52
2017,192,53770.69,5.67,318.84,0,30.94,18.33,2106.67,24.635,TRUE,651.49,12.61,216.52
2017,193,53694.05,25.99,243.22,0,28.58,20.03,2341.05,24.305,TRUE,665.795,8.55,216.52
2017,194,53614.03,0,300.37,0,28.2,20.43,2399.41,24.315,TRUE,680.11,7.77,216.52
2017,195,53530.71,0,303.66,0,24.79,17.33,1978.08,21.06,TRUE,691.17,7.46,216.52
2017,196,53444.12,0,446.76,0,26.8,14.27,1626.16,20.535,TRUE,701.705,12.53,216.52
2017,197,53354.34,0,388.4,0,25.84,15.71,1783.64,20.775,TRUE,712.48,10.13,216.52
2017,198,53261.41,0,462.75,0,26.93,13.56,1553.03,20.245,TRUE,722.725,13.37,216.52
2017,199,53165.41,0,474.7,0,29.91,15.01,1705.08,22.46,TRUE,735.185,14.9,216.52
2017,200,53066.39,0,442.87,0,31.08,17.46,1993.44,24.27,TRUE,749.455,13.62,216.52
2017,201,52964.41,0,331.42,0,29.28,20.28,2377.6,24.78,TRUE,764.235,9,216.52
2017,202,52859.53,0,418.72,0,30.21,17.99,2061.12,24.1,TRUE,778.335,12.22,216.52
2017,203,52751.83,1.1,340.22,0,28.04,19.13,2214.66,23.585,TRUE,791.92,8.91,216.52
2017,204,52641.35,0,381.11,0,28.91,18.43,2119.59,23.67,TRUE,805.59,10.48,216.52
2017,205,52528.17,0,338.51,0,23.94,15.46,1755.88,19.7,TRUE,815.29,8.48,216.52
2017,206,52412.36,0,502.99,0,26.61,10.5,1254.82,18.555,TRUE,823.845,16.11,216.52
2017,207,52293.97,0,460.13,0,27.49,13.55,1551.83,20.52,TRUE,834.365,13.94,216.52
2017,208,52173.07,0,387.26,0,28.13,17.27,1969.91,22.7,TRUE,847.065,10.86,216.52
2017,209,52049.72,0,417.55,0,25.95,14.33,1632.08,20.14,TRUE,857.205,11.62,216.52
2017,210,51923.99,0,506.9,0,27.49,10.66,1250.66,19.075,TRUE,866.28,16.83,216.52
2017,211,51795.95,0,507.59,0,29.11,11.6,1278.61,20.355,TRUE,876.635,17.51,216.52
2017,212,51665.65,0,496.15,0,29.83,12.72,1365.62,21.275,TRUE,887.91,17.11,216.52
2017,213,51533.16,0,479.28,0,30.22,13.95,1491.14,22.085,TRUE,899.995,16.27,216.52
2017,214,51398.55,0,424.53,0,29.83,16.42,1823.34,23.125,TRUE,913.12,13.41,216.52
2017,215,51261.87,13.7,319.72,0,28.82,15.46,1755.14,22.14,TRUE,925.26,13.36,216.52
2017,216,51123.19,2.55,145.97,0,20.18,15.35,1743.37,17.765,TRUE,933.025,4.83,216.52
2017,217,50982.57,0,428.07,0,23.9,11.63,1367.96,17.765,TRUE,940.79,12.27,216.52
2017,218,50840.07,0,428.17,0,24.86,12.39,1438.54,18.625,TRUE,949.415,12.47,216.52
2017,219,50695.75,2.71,307.15,0,24.55,12.83,1480.32,18.69,TRUE,958.105,11.72,216.52
2017,220,50549.67,0,502.83,0,27.6,9.98,1169.22,18.79,TRUE,966.895,17.62,216.52
2017,221,50401.89,0,484.49,0,28.71,11.9,1328.73,20.305,TRUE,977.2,16.81,216.52
2017,222,50252.47,4.92,335.35,0,28.44,13.78,1574.77,21.11,TRUE,988.31,14.66,216.52
2017,223,50101.45,9.8,288.09,0,26.85,15.29,1736.1,21.07,TRUE,999.38,11.56,216.52
2017,224,49948.9,3.25,253.25,0,24.48,14.84,1686.5,19.66,TRUE,1009.04,9.64,216.52
2017,225,49794.88,0,439.98,0,26.09,11.76,1380.22,18.925,TRUE,1017.965,14.33,216.52
2017,226,49639.43,9.82,313.11,0,27.83,14.24,1622.93,21.035,TRUE,1029,13.59,216.52
2017,227,49482.61,0,358.24,0,27.48,16.42,1867.1,21.95,TRUE,1040.95,11.06,216.52
2017,228,49324.46,3.09,300.18,0,29.33,16.14,1834,22.735,TRUE,1053.685,13.19,216.52
2017,229,49165.05,3.64,255.81,0,28.67,18.1,2076.47,23.385,TRUE,1067.07,10.57,216.52
2017,230,49004.42,0.93,179.7,0,23.26,18.35,2109.39,20.805,TRUE,1077.875,4.91,216.52
2017,231,48842.62,0,356.57,0,26.26,15.53,1763.76,20.895,TRUE,1088.77,10.73,216.52
2017,232,48679.7,0,455.15,0,29.36,12.99,1491.52,21.175,TRUE,1099.945,16.37,216.52
2017,233,48515.7,2.73,312.07,0,30.38,15.87,1802.64,23.125,TRUE,1113.07,14.51,216.52
2017,234,48350.67,3.23,200.36,0,25.27,17.44,1991.14,21.355,TRUE,1124.425,7.83,216.52
2017,235,48184.65,0,369.86,0,23.18,11.89,1391.95,17.535,TRUE,1131.96,11.29,216.52
2017,236,48017.69,0,351.41,0,18.47,8.43,1104.02,13.45,TRUE,1135.41,10.04,216.52
2017,237,47849.83,0,461.86,0,22.24,6.31,955.25,14.275,TRUE,1139.685,15.93,216.52
2017,238,47681.11,0,457.13,0,23.43,7.33,1024.31,15.38,TRUE,1145.065,16.1,216.52
2017,239,47511.58,0,408.56,0,24.29,10.75,1290.51,17.52,TRUE,1152.585,13.54,216.52
2017,240,47341.27,3.22,200.97,0,20.73,13.11,1507.35,16.92,TRUE,1159.505,7.62,216.52
2017,241,47170.22,0,366.06,0,24.17,12.85,1482.29,18.51,TRUE,1168.015,11.32,216.52
2017,242,46998.47,0,415.77,0,26.68,12.57,1455.07,19.625,TRUE,1177.64,14.11,216.52
2017,243,46826.06,0,355.88,0,21.84,11.28,1336.57,16.56,TRUE,1184.2,10.56,216.52
2017,244,46653.02,0,433.56,0,20.44,6.25,951.2,13.345,TRUE,1187.545,14.19,216.52
2017,245,46479.39,1.13,476.29,0,24.81,5.99,934.35,15.4,TRUE,1192.945,18.82,216.52
2017,246,46305.2,0,451.25,0,25.87,8.54,1112.49,17.205,TRUE,1200.15,17.33,216.52
2017,247,46130.5,0,427.25,0,28.95,12.42,1441.56,20.685,TRUE,1210.835,16.53,216.52
2017,248,45955.3,1.26,350.13,0,21.38,10.23,1246.05,15.805,TRUE,1216.64,11.15,216.52
2017,249,45779.66,0,403.88,0,19.1,5.51,903.67,12.305,TRUE,1218.945,13.59,216.52
2017,250,45603.58,8.14,275.21,0,18.19,6.56,971.57,12.375,TRUE,1221.32,11.63,216.52
2017,251,45427.12,0,357.52,0,19.27,8.01,1072.78,13.64,TRUE,1224.96,11.26,216.52
2017,252,45250.3,0,432.29,0,19.31,3.82,802.47,11.565,TRUE,1226.525,15.49,216.52
2017,253,45073.15,0,447.17,0,21,3.6,790.41,12.3,TRUE,1228.825,17.4,216.52
2017,254,44895.7,0,448.1,0,23.49,4.91,866.6,14.2,TRUE,1233.025,18.58,216.52
2017,255,44717.98,0,446,0,25.67,6.3,954.59,15.985,TRUE,1239.01,19.37,216.52
2017,256,44540.03,0,416.95,0,25.2,8.3,1094.55,16.75,TRUE,1245.76,16.9,216.52
2017,257,44361.86,0,395.85,0,26.73,10.76,1291.18,18.745,TRUE,1254.505,15.97,216.52
2017,258,44183.51,0,375.58,0,27.04,12.13,1414.18,19.585,TRUE,1264.09,14.91,216.52
2017,259,44005,0,376.06,0,28.66,13.09,1505.63,20.875,TRUE,1274.965,15.57,216.52
2017,260,43826.37,0,360.71,0,30.48,15.06,1710.77,22.77,TRUE,1287.735,15.42,216.52
2017,261,43647.65,0,266.32,0,25.16,15.28,1735.54,20.22,TRUE,1297.955,9.88,216.52
2017,262,43468.85,0.58,225.85,0,21.57,13.7,1566.72,17.635,TRUE,1305.59,7.87,216.52
2017,263,43290.01,0,324.61,0,29.3,16.09,1828.18,22.695,TRUE,1318.285,13.21,216.52
2017,264,43111.16,14.13,252.92,0,34.24,18.79,2167.62,26.515,TRUE,1334.8,15.45,216.52
2017,265,42932.32,0,343.89,0,34.07,17.93,2054.12,26,TRUE,1350.8,16.14,216.52
2017,266,42753.53,0,346.66,0,34.06,17.37,1982.59,25.715,TRUE,1366.515,16.69,216.52
2017,267,42574.8,0,356.2,0,33.28,15.86,1801.33,24.57,TRUE,1381.085,17.42,216.52
2017,268,42396.17,0,342.01,0,32.87,16.43,1867.71,24.65,TRUE,1395.735,16.44,216.52
2017,269,42217.66,2.4,253.78,0,32.89,16.43,1868.09,24.66,TRUE,1410.395,16.46,216.52
2017,270,42039.31,0,219.55,0,23.06,14.38,1637.71,18.72,TRUE,1419.115,8.68,216.52
2017,271,41861.14,1.67,303.72,0,20.63,8.13,1081.9,14.38,TRUE,1423.495,12.5,216.52
2017,272,41683.18,0.9,286.28,0,20.03,8.43,1104.38,14.23,TRUE,1427.725,11.6,216.52
2017,273,41505.46,0,329.31,0,18.12,4.07,816.78,11.095,TRUE,1428.82,14.05,216.52
2017,274,41328.01,0,367.72,0,20.64,3.06,760.7,11.85,TRUE,1430.67,17.58,216.52
2017,275,41150.86,0,387.97,0,25.6,4.28,829.06,14.94,TRUE,1435.61,21.32,216.52
2017,276,40974.04,0,359.56,0,29.04,9.73,1205,19.385,TRUE,1444.995,19.31,216.52
2017,277,40797.57,2.78,198.46,0,22.87,11.35,1342.42,17.11,TRUE,1452.105,11.52,216.52
2017,278,40621.5,13.38,249.65,0,23.91,7.59,1042.49,15.75,TRUE,1457.855,16.32,216.52
2017,279,40445.85,7.18,160.91,0,18.04,9.15,1158.95,13.595,TRUE,1461.45,8.89,216.52
2017,280,40270.65,13.22,213.44,0,27.5,13.66,1562.7,20.58,TRUE,1472.03,13.84,216.52
2017,281,40095.94,3.23,185.82,0,25.03,13.58,1554.43,19.305,TRUE,1481.335,11.45,216.52
2017,282,39921.75,0,279.46,0,25.88,12.33,1433.07,19.105,TRUE,1490.44,13.55,216.52
2017,283,39748.12,17.47,152.39,0,19.31,10.63,1280.28,14.97,TRUE,1495.41,8.68,216.52
2017,284,39575.08,20.68,55.05,0,12.51,9.95,1223.51,11.23,TRUE,1496.64,2.56,216.52
2017,285,39402.66,0,149.34,0,14.99,9.18,1161.34,12.085,TRUE,1498.725,5.81,216.52
2017,286,39230.91,2.43,173.68,0,20.97,11.18,1327.86,16.075,TRUE,1504.8,9.79,216.52
2017,287,39059.85,68.62,92.62,0,17.87,13.08,1504.67,15.475,TRUE,1510.275,4.79,216.52
2017,288,38889.54,4.01,166.42,0,19.52,10.46,1265.51,14.99,TRUE,1515.265,9.06,216.52
2017,289,38720,0,239.33,0,13.92,4.43,838.14,9.175,FALSE,1515.265,9.49,216.52
2017,290,38551.27,0,316.67,0,20.68,5.17,882.4,12.925,TRUE,1518.19,15.51,216.52
2017,291,38383.41,0,283.69,0,20.66,7.54,1039.42,14.1,TRUE,1522.29,13.12,216.52
2017,292,38216.44,0,264.55,0,19.84,7.82,1059.16,13.83,TRUE,1526.12,12.02,216.52
2017,293,38050.42,0,335.05,0,24.32,3.64,792.6,13.98,TRUE,1530.1,20.68,216.52
2017,294,37885.38,0,305.98,0,24.3,7.3,1022.39,15.8,TRUE,1535.9,17,216.52
2017,295,37721.37,0,244.67,0,24.68,12.68,1465.49,18.68,TRUE,1544.58,12,216.52
2017,296,37558.44,40.59,114.34,0,18.36,11.89,1391.77,15.125,TRUE,1549.705,6.47,216.52
2017,297,37396.64,17.72,66.62,0,9.88,6.57,972.32,8.225,FALSE,1549.705,3.31,216.52
2017,298,37236,0,200.16,0,10.79,2.79,746.18,6.79,FALSE,1549.705,8,216.52
2017,299,37076.58,0,290.12,0,11.78,-2.03,526.3,4.875,FALSE,1549.705,13.81,216.52
2017,300,36918.43,1.59,236.23,0,10.15,0.1,615.07,5.125,FALSE,1549.705,10.05,216.52
2017,301,36761.6,0,113.36,0,6.35,2.11,710.81,4.23,FALSE,1549.705,4.24,216.52
2017,302,36606.14,0,162.97,0,8.23,1.91,701,5.07,FALSE,1549.705,6.32,216.52
2017,303,36452.1,3.53,122.61,0,7.44,1.17,664.68,4.305,FALSE,1549.705,6.27,216.52
2017,304,36299.55,1.4,114.57,0,4.91,0.8,647.08,2.855,FALSE,1549.705,4.11,216.52
2017,305,36148.52,10.77,130.05,0,6.55,0.23,620.91,3.39,FALSE,1549.705,6.32,216.52
2017,306,35999.08,3.47,166.89,0,11.03,2.34,722.93,6.685,FALSE,1549.705,8.69,216.52
2017,307,35851.29,0,151.18,0,9.09,3.72,796.96,6.405,FALSE,1549.705,5.37,216.52
2017,308,35705.2,16.01,172.53,0,10.5,1.48,679.67,5.99,FALSE,1549.705,9.02,216.52
2017,309,35560.87,5.22,181.75,0,14.79,4.42,837.51,9.605,FALSE,1549.705,10.37,216.52
2017,310,35418.36,0,145.66,0,7.45,2.38,725.1,4.915,FALSE,1549.705,5.07,216.52
2017,311,35277.72,0,226.71,0,8.13,-0.74,578.59,3.695,FALSE,1549.705,8.87,216.52
2017,312,35139.03,0,271.01,0,8.27,-4.53,436.51,1.87,FALSE,1549.705,12.8,216.52
2017,313,35002.34,0.65,248.09,0,5.63,-4.96,422.54,0.335,FALSE,1549.705,10.59,216.52
2017,314,34867.71,0,152.39,0,-3.38,-8.76,315.19,-6.07,FALSE,1549.705,5.38,216.52
2017,315,34735.21,0,226.5,0,1.22,-8.13,331.07,-3.455,FALSE,1549.705,9.35,216.52
2017,316,34604.9,5.48,142.74,0,3.46,-3.96,455.63,-0.25,FALSE,1549.705,7.42,216.52
2017,317,34476.84,0,164.31,0,6.16,-0.2,601.72,2.98,FALSE,1549.705,6.36,216.52
2017,318,34351.1,0,236.88,0,8.96,-2.26,517.3,3.35,FALSE,1549.705,11.22,216.52
2017,319,34227.74,10.33,132.42,0,7.58,0.4,628.8,3.99,FALSE,1549.705,7.18,216.52
2017,320,34106.82,0,135.78,0,5.16,0.05,613.07,2.605,FALSE,1549.705,5.11,216.52
2017,321,33988.41,18.31,148.51,0,6.14,-2.02,526.67,2.06,FALSE,1549.705,8.16,216.52
2017,322,33872.58,15.58,125.52,0,6.79,0.27,622.95,3.53,FALSE,1549.705,6.52,216.52
2017,323,33759.38,1.16,83.29,0,2.08,-0.72,579.55,0.68,FALSE,1549.705,2.8,216.52
2017,324,33648.89,0,242.33,0,9.47,-2.48,508.86,3.495,FALSE,1549.705,11.95,216.52
2017,325,33541.17,0.98,231.84,0,9.93,-1,567.77,4.465,FALSE,1549.705,10.93,216.52
2017,326,33436.27,0,111.11,0,1.08,-2.75,498.94,-0.835,FALSE,1549.705,3.83,216.52
2017,327,33334.27,0,198.25,0,5.65,-2.51,507.65,1.57,FALSE,1549.705,8.16,216.52
2017,328,33235.23,0,242.6,0,13.81,-1.02,566.76,6.395,FALSE,1549.705,14.83,216.52
2017,329,33139.21,0,208.73,0,9.18,-0.31,596.88,4.435,FALSE,1549.705,9.49,216.52
2017,330,33046.26,0,232.09,0,6.78,-5.43,407.64,0.675,FALSE,1549.705,12.21,216.52
2017,331,32956.46,0,237.4,0,10.08,-4.35,442.37,2.865,FALSE,1549.705,14.43,216.52
2017,332,32869.85,0,234.71,0,17.3,0.77,645.89,9.035,FALSE,1549.705,16.53,216.52
2017,333,32786.5,0,175.44,0,7.78,-0.24,600.33,3.77,FALSE,1549.705,8.02,216.52
2017,334,32706.47,2.1,141.63,0,8.86,-0.45,591.19,4.205,FALSE,1549.705,9.31,216.52
2017,335,32629.8,0,222.67,0,9.01,-4.51,437.11,2.25,FALSE,1549.705,13.52,216.52
2017,336,32556.55,0,219.23,0,10.97,-2.66,502.23,4.155,FALSE,1549.705,13.63,216.52
2017,337,32486.78,0,221.95,0,11.81,-3.03,488.37,4.39,FALSE,1549.705,14.84,216.52
2017,338,32420.53,0.96,216.01,0,14.92,0.24,621.29,7.58,FALSE,1549.705,14.68,216.52
2017,339,32357.85,0,162.53,0,9.95,1.52,681.4,5.735,FALSE,1549.705,8.43,216.52
2017,340,32298.79,0,136.04,0,2.66,-3.91,457.27,-0.625,FALSE,1549.705,6.57,216.52
2017,341,32243.39,0,84.35,0,-1.92,-5.69,399.72,-3.805,FALSE,1549.705,3.77,216.52
2017,342,32191.69,1.69,156.97,1.69,-0.7,-7.35,351.8,-4.025,FALSE,1549.705,6.65,216.52
2017,343,32143.73,2.06,95.83,3.75,-1.9,-7.06,359.88,-4.48,FALSE,1549.705,5.16,216.52
2017,344,32099.55,0,94.07,3.75,-2.79,-6.46,376.79,-4.625,FALSE,1549.705,3.67,216.52
2017,345,32059.19,2.88,97.86,6.63,-1.03,-6.27,382.48,-3.65,FALSE,1549.705,5.24,216.52
2017,346,32022.66,0,134.6,6.63,-3.73,-9.1,306.92,-6.415,FALSE,1549.705,5.37,216.52
2017,347,31990.01,11.35,76.71,17.98,-6.06,-9.95,287.12,-8.005,FALSE,1549.705,3.89,216.52
2017,348,31961.25,0,228.88,17.98,-5.41,-16.77,164.51,-11.09,FALSE,1549.705,11.36,216.52
2017,349,31936.41,2.87,162.17,20.85,-2.97,-13.25,220.21,-8.11,FALSE,1549.705,10.28,216.52
2017,350,31915.52,0,158.63,20.85,-1.86,-8.45,322.99,-5.155,FALSE,1549.705,6.59,216.52
2017,351,31898.57,0,209.68,20.85,1.93,-8.14,330.88,-3.105,FALSE,1549.705,10.07,216.52
2017,352,31885.6,0.84,171.95,19.48,4.88,-2.74,499.32,1.07,FALSE,1549.705,7.62,216.52
2017,353,31876.61,0,133.76,16.39,7.11,1.36,673.88,4.235,FALSE,1549.705,5.75,216.52
2017,354,31871.6,0,129.9,15.75,0.83,-4.48,438.28,-1.825,FALSE,1549.705,5.31,216.52
2017,355,31870.59,0,121.02,14.94,0.75,-4.07,452.04,-1.66,FALSE,1549.705,4.82,216.52
2017,356,31873.56,0,104.01,13.46,1.62,-2.49,508.75,-0.435,FALSE,1549.705,4.11,216.52
2017,357,31880.53,0,132.83,12.49,1.64,-3.69,465.18,-1.025,FALSE,1549.705,5.33,216.52
2017,358,31891.48,5.96,51.51,18.45,-5.59,-7.98,335,-6.785,FALSE,1549.705,2.39,216.52
2017,359,31906.4,2.36,110.48,20.81,-6.33,-11.84,246.93,-9.085,FALSE,1549.705,5.51,216.52
2017,360,31925.29,0,199.69,20.81,-11.37,-19.42,131.31,-15.395,FALSE,1549.705,8.05,216.52
2017,361,31948.12,0,216.28,20.81,-11.64,-20.67,117.83,-16.155,FALSE,1549.705,9.03,216.52
2017,362,31974.89,0.76,252.09,21.57,-10.61,-23.95,88.14,-17.28,FALSE,1549.705,13.34,216.52
2017,363,32005.56,1.07,234.29,22.64,-8.4,-19,136.12,-13.7,FALSE,1549.705,10.6,216.52
2017,364,32040.12,0,136.77,22.64,-10.43,-15.13,188.74,-12.78,FALSE,1549.705,4.7,216.52
2017,365,32078.54,0,232.03,22.64,-10.69,-20.53,119.28,-15.61,FALSE,1549.705,9.84,216.52
2018,1,32120.98,0,168.25,0,-10.67,-18.67,139.98,-14.67,FALSE,0,8,111.29
2018,2,32167.03,0,166.58,0,-8.44,-16.33,170.77,-12.385,FALSE,0,7.89,111.29
2018,3,32216.85,0.46,191.71,0.46,-8.58,-16.82,163.86,-12.7,FALSE,0,8.24,111.29
2018,4,32270.39,0,179.19,0.46,-10.69,-18.11,146.91,-14.4,FALSE,0,7.42,111.29
2018,5,32327.61,0,193.32,0.46,-14.12,-22.26,102.48,-18.19,FALSE,0,8.14,111.29
2018,6,32388.47,0,232.93,0.46,-11.61,-22.74,98.17,-17.175,FALSE,0,11.13,111.29
2018,7,32452.92,3.06,202.09,3.52,-0.28,-20.36,121.05,-10.32,FALSE,0,20.08,111.29
2018,8,32520.92,0,221.14,3.52,2.56,-7.64,343.96,-2.54,FALSE,0,10.2,111.29
2018,9,32592.42,0,193.7,3.44,2.38,-5.8,396.26,-1.71,FALSE,0,8.18,111.29
2018,10,32667.37,1.58,257.3,2.93,10.62,-4.8,427.76,2.91,FALSE,0,15.42,111.29
2018,11,32745.72,7.2,151.14,0,14.14,3.14,764.95,8.64,FALSE,0,11,111.29
2018,12,32827.4,6.17,165.73,6.17,2.67,-7.02,360.95,-2.175,FALSE,0,9.69,111.29
2018,13,32912.37,0,121.78,6.17,-9.27,-13.66,213.02,-11.465,FALSE,0,4.39,111.29
2018,14,33000.57,0.84,243.02,7.01,-8.05,-18.87,137.63,-13.46,FALSE,0,10.82,111.29
2018,15,33091.94,2.77,166.3,9.78,-6.77,-15.83,177.93,-11.3,FALSE,0,9.06,111.29
2018,16,33186.42,0.6,152.36,10.38,-9.02,-14.47,199.22,-11.745,FALSE,0,5.45,111.29
2018,17,33283.95,0,279.75,10.38,-2.93,-18.05,147.62,-10.49,FALSE,0,15.12,111.29
2018,18,33384.46,0,258.04,10.38,-0.67,-12.32,237.48,-6.495,FALSE,0,11.65,111.29
2018,19,33487.9,0,238.13,10.38,3.08,-6.87,365.13,-1.895,FALSE,0,9.95,111.29
2018,20,33594.21,0,229.29,9.07,6.46,-2.89,493.59,1.785,FALSE,0,9.35,111.29
2018,21,33703.31,8.41,106.48,6.85,4.28,-0.72,579.58,1.78,FALSE,0,5,111.29
2018,22,33815.15,9.57,164.14,3.62,10.44,1.7,690.67,6.07,FALSE,0,8.74,111.29
2018,23,33929.66,0,135.78,1.01,4.91,0.21,620.11,2.56,FALSE,0,4.7,111.29
2018,24,34046.78,0,87.3,0.55,-2.13,-4.92,423.81,-3.525,FALSE,0,2.79,111.29
2018,25,34166.44,0,160.1,0,1.61,-4.53,436.38,-1.46,FALSE,0,6.14,111.29
2018,26,34288.58,0,260.67,0,11.78,-2.69,500.96,4.545,FALSE,0,14.47,111.29
2018,27,34413.13,0,245.48,0,10.48,-1.37,552.45,4.555,FALSE,0,11.85,111.29
2018,28,34540.03,3.71,156.4,0,5.87,-2.61,504.25,1.63,FALSE,0,8.48,111.29
2018,29,34669.21,2.33,81.71,2.33,-3.2,-6.56,373.84,-4.88,FALSE,0,3.36,111.29
2018,30,34800.61,0,201.83,2.33,-3.13,-9.76,291.48,-6.445,FALSE,0,6.63,111.29
2018,31,34934.18,0,290.59,2.33,4.54,-7.48,348.33,-1.47,FALSE,0,12.02,111.29
2018,32,35069.84,0,242.54,2.33,1.22,-7.23,355.1,-3.005,FALSE,0,8.45,111.29
2018,33,35207.53,0,218.33,2.33,-6.34,-13.38,217.84,-9.86,FALSE,0,7.04,111.29
2018,34,35347.19,2.27,234.68,4.59,0.76,-12.47,234.66,-5.855,FALSE,0,13.23,111.29
2018,35,35488.76,4.53,213.37,9.12,-0.51,-10.94,265.36,-5.725,FALSE,0,10.43,111.29
2018,36,35632.18,1.27,210.9,10.39,-7.35,-13.83,209.93,-10.59,FALSE,0,6.48,111.29
2018,37,35777.39,2.42,180.02,12.81,-5.67,-12.92,226.12,-9.295,FALSE,0,7.25,111.29
2018,38,35924.33,0,235.97,12.81,-5.22,-12.15,240.67,-8.685,FALSE,0,6.93,111.29
2018,39,36072.95,3.16,195.32,15.97,-6.24,-14,207.07,-10.12,FALSE,0,7.76,111.29
2018,40,36223.18,8.41,135.55,24.38,-5.79,-10.5,274.81,-8.145,FALSE,0,4.71,111.29
2018,41,36374.97,8.29,85.42,32.67,-6.53,-9.23,303.72,-7.88,FALSE,0,2.7,111.29
2018,42,36528.27,3.3,156.15,35.97,-4,-9.15,305.67,-6.575,FALSE,0,5.15,111.29
2018,43,36683.01,0,328.16,35.97,-3.64,-13.47,216.32,-8.555,FALSE,0,9.83,111.29
2018,44,36839.16,0,376.92,35.97,-1.59,-15.88,177.24,-8.735,FALSE,0,14.29,111.29
2018,45,36996.65,0,388.41,35.97,7.23,-10.55,273.68,-1.66,FALSE,0,17.78,111.29
2018,46,37155.44,0,307.97,34,7.85,-1.3,555.15,3.275,FALSE,0,9.15,111.29
2018,47,37315.46,0,221.62,33.22,1.34,-4.15,449.27,-1.405,FALSE,0,5.49,111.29
2018,48,37476.69,2.6,263.66,35.82,1.32,-9.2,304.58,-3.94,FALSE,0,10.52,111.29
2018,49,37639.06,0,329.63,35.71,3.43,-5.73,398.5,-1.15,FALSE,0,9.16,111.29
2018,50,37802.53,28.18,296.86,34.29,13.38,-2.63,503.32,5.375,FALSE,0,16.01,111.29
2018,51,37967.05,45.83,251.68,29.39,16.12,5.66,912.98,10.89,TRUE,0.89,10.46,111.29
2018,52,38132.58,0,251.55,26.93,6.18,-0.12,605.3,3.03,FALSE,0.89,6.3,111.29
